rank,uid,username,type
1,3242457,猫耳小月子,提督
2,925980,LightNight,舰长
3,4212765,小也QwQ,舰长
4,3237744,剧毒术士卡布达,舰长
5,6792898,沉迷乙游的YosuGa,舰长
6,24136234,yuk133,舰长
7,122449,七夜寒音,舰长
8,1467186,是禧运楼不是洗浴楼呀,舰长
9,284054,傲娇藤林杏,舰长
10,581984,jiu红_佐仓财团,舰长
11,11797,NOVE,舰长
12,294667,小狼仔06,舰长
13,2686444,zhlovenaiye,舰长
14,6865499,酪蛋糕,舰长
15,11107450,我爱苹果皮,舰长
16,518287,琰月,舰长
17,150476,你玩FF14像cxk,舰长
18,356414,幻梦落尘,舰长
19,24349506,雪域悠然,舰长
20,86795,ダーナ,舰长
21,81007713,美杜莎毛呆多用装甲板,舰长
22,153596,传说中的老山猫,舰长
23,44570644,夜雨feifei,舰长
24,1527604,米糖豆包,舰长
25,677968,祈福丶,舰长
26,1355340,七夜喵,舰长
27,96354,重巡洋舰羽黑,舰长
28,13624279,蛮牛方进,舰长
29,10354186,空白de顔色,舰长
30,32285055,谁家小猫咪这么可爱啊,舰长
31,11270874,絔小妖丶,舰长
32,207079,猫控才是王道,舰长
33,4350825,Sss丶333,舰长
34,1551497,囗六六囗,舰长
35,21443071,半车回忆,舰长
36,2494590,山不就我192,舰长
37,2295825,505错误,舰长
38,2491930,aarkegz,舰长
39,139451,如儿两个字太短,舰长
40,34032055,转来转去转不出去,舰长
41,126835567,苏景寒QAQ,舰长
42,13130453,xXx没头脑和不高兴,舰长
43,759055,佐仓沙耶加减乘除,舰长
44,4080622,珈蓝璎珞,舰长
45,218970376,嘉兴路海德格爾,舰长
46,2909345,化雨成枫,舰长
47,35148518,加尔斯海塔尔,舰长
48,5338051,朝倉康心QB,舰长
49,9555628,池上凭阑,舰长
50,119908,萌希家的小等等,舰长
51,333757885,蒲苇韧如絲,舰长
52,399938125,蓝铃儿Official,舰长
53,94526445,胡萝北素w,舰长
54,39351242,一只被喂狗粮的喵,舰长
55,1697848019,赤五教教主亮亮,舰长
56,1802569,SirenumScopuli,舰长
57,390676180,九条狸猫,舰长
58,848258,菠萝灌汤包,舰长
59,670459,yiyunhuan,舰长
60,35357644,凛音梦夜,舰长
61,2238244,成飞大爱秋山澪,舰长
62,6968347,子一污,舰长
63,51792751,彼忍,舰长
64,359354934,知恩唱歌哄我睡觉,舰长
65,797296,不会卖萌の钱伯,舰长
66,2413965,USA226,舰长
67,576590,fuluo,舰长
68,4156362,小心心才不傲娇,舰长
69,384246380,周之谦ovo,舰长
70,23665774,悠米爱吃巧克力,舰长
71,5800806,bpkbumblebee,舰长
72,8106540,AKA鸭鸭梨,舰长
73,6097060,平沢家の呆唯,舰长
74,2986944,Ace长安,舰长
75,392997,FFindblue,舰长
76,247208,历经天光,舰长
77,273875635,arslan1984,舰长
78,282770222,zh4ever,舰长
79,9923459,梦丶蝶,舰长
80,346352217,左车亭,舰长
81,2943679,梭哈毛毛10t公粮,舰长
82,327220159,Qi学日麻,舰长
83,112700900,子车沉琚,舰长
84,11123212,韶尘杳晚暮_,舰长
85,2700878,爱丝艾芙,舰长
86,21626362,千年·小妖,舰长
87,3731858,如烟如雨丶,舰长
88,1368139,巴巴爸爸,舰长
89,48984839,長門我真的好喜欢你啊,舰长
90,11923138,噫大师,舰长
91,5494229,JSON茶杯菌,舰长
92,1286485,吸猫薄荷的漠涟漪,舰长
93,133890,disname,舰长
94,397781410,ysjsyysjsy,舰长
95,11444975,西莉卡のShirika,舰长
96,77222956,云若飞,舰长
97,482738,暁の水平線に,舰长
98,809050,Zumma.C,舰长
99,17490423,我只是来看看不说话,舰长
100,364421466,胡乱思维的猫,舰长
101,289499569,24Bridge,舰长
102,874491,故事城,舰长
103,12958381,qing鲤,舰长
104,6504651,Real_小白,舰长
105,128923,精灵猪小弟,舰长
106,138533676,九琉才是正统,舰长
107,299597062,GodSky-,舰长
108,3861924,ghj123h,舰长
109,19038963,千里花咲,舰长
110,10005741,钻石胸针,舰长
111,4214309,恋上辰,舰长
112,44100459,芙蓉打dota,舰长
113,59392743,甜甜的玖柒,舰长
114,11887465,yxyxyxyxy,舰长
115,374732865,万幸得以相别,舰长
116,333445222,饭阿能的咸鱼0,舰长
117,26384773,藏馬10,舰长
118,2125062,寂灭天华,舰长
119,87688430,是岚鸽鸽啊,舰长
120,289583204,ートトー,舰长
121,38648230,烟雨锦绣梦,舰长
122,358916082,然-7,舰长
123,306642,刺猬头_,舰长
124,80835075,死人枫,舰长
125,843265,懒虫9号,舰长
126,1716204,流浪的自由,舰长
127,12132102,呆毛贴贴协会茄子,舰长
128,12504588,喝茶的真寻,舰长
129,85685453,浅薄丶安凉,舰长
130,57123130,Zero_31551,舰长
131,11178087,南极大熊熊,舰长
132,12241752,kiki5230,舰长
133,13636187,李小花丶,舰长
134,1109554900,花咲爱,舰长
135,31058650,一般路过白星星,舰长
136,4127725,巨型大李子,舰长
137,17803702,肆二似,舰长
138,69447971,楚千秋CQQ,舰长
139,2155495,Dante丶鬼泣,舰长
140,35208516,月亮之所以不见,舰长
141,22384097,青岛浪速_梓泽雀庄,舰长
142,68034808,x光羽x,舰长
143,5072969,一个老冬瓜,舰长
144,37971310,wlgravity,舰长
